"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"MAPK15",0.0254559232381242,-0.00208199496488325,0.259751708889057,0.929594749453062,NA,"MAPK15"
"MAPK1IP1L",90.9197341553344,0.10812087674528,0.0636338707738505,0.0821370795889885,0.250918156379296,"MAPK1IP1L"
"MAPK3",3.79273817154614,0.927462191380787,0.274024195848054,3.46442672859674e-05,0.000465164916461853,"MAPK3"
"MAPK4",3.24834899063981,0.154356015137532,0.231967099653499,0.258083095401501,0.512378637091098,"MAPK4"
"MAPK6",9.55357989459911,-0.274608085680168,0.192707183332843,0.0645289800422319,0.21397578864966,"MAPK6"
"MAPK6-DT",0.0172751819796136,-0.000205221767519878,0.259835261516569,0.9410307000386,NA,"MAPK6-DT"
"MAPK7",2.52905070580543,-0.0194204952510034,0.214429363042822,0.875820672107426,0.945143610974613,"MAPK7"
"MAPK8",7.52084047524334,0.126405547449482,0.174673663237769,0.338831911435189,0.595868643802923,"MAPK8"
"MAPK8IP1",0.733937398101009,0.0127505850505838,0.242329242671073,0.88821895036782,0.950987390913874,"MAPK8IP1"
"MAPK8IP2",0.0907292832965585,0.00319830027316788,0.258345593147158,0.848271089850155,NA,"MAPK8IP2"
"MAPK8IP3",5.5560143529914,0.243849904361946,0.212245108786645,0.10050454015722,0.285299553185466,"MAPK8IP3"
"MAPK9",7.19131348730976,-0.0308434474881357,0.169363432184177,0.807362028365683,0.917231504322617,"MAPK9"
"MAPKAP1",17.8523916553344,-0.229768802003313,0.15070808644263,0.0679363447691339,0.222114725923473,"MAPKAP1"
"MAPKAPK2",28.4960629657829,-0.173794310876104,0.11308596375414,0.0889954056138782,0.264576963836357,"MAPKAPK2"
"MAPKAPK3",28.8886873542899,0.210216390058727,0.103735317971244,0.0269169188735547,0.115105967487489,"MAPKAPK3"
"MAPKAPK5",4.86933727509213,0.321726131422078,0.238891209272868,0.0439793461182269,0.164429168949008,"MAPKAPK5"
"MAPKAPK5-AS1",9.90154524385399,0.135804767377756,0.155156612224041,0.262629305341175,0.517322575621939,"MAPKAPK5-AS1"
"MAPKBP1",4.23329414914797,-0.0409549810044182,0.196260461001377,0.753950667374663,0.888650304125973,"MAPKBP1"
"MAPRE1",63.3291009067542,-0.126664174292731,0.0749203489182803,0.0665479290954922,0.218886142732128,"MAPRE1"
"MAPRE2",33.108806777721,-0.0124434585536891,0.0974465884627903,0.890345232720998,0.951854140246061,"MAPRE2"
"MAPRE3",18.462367772603,0.297439611579128,0.129323538933904,0.00805959865398182,0.0464488367685503,"MAPRE3"
"MAPT",0.592623365332967,-0.113074003915685,0.27864301049483,0.199784431145543,0.439220344003981,"MAPT"
"MARCHF1",0.0371472605562336,-0.00438918608371832,0.259715103336409,0.92717270937432,NA,"MARCHF1"
"MARCHF10",0.0662599567530239,-0.00955988075141277,0.259681161184342,0.925259299389649,NA,"MARCHF10"
"MARCHF11",1.91863518895738,-0.0112382316794958,0.223978864769883,0.921447186676458,0.965540916774402,"MARCHF11"
"MARCHF11-AS1",2.71679909883323,-0.40226934991101,0.425207975296886,0.0477123164133878,0.173940496318989,"MARCHF11-AS1"
"MARCHF11-DT",0.470345206631564,0.0814453133349488,0.266246973781043,0.286968982254144,NA,"MARCHF11-DT"
"MARCHF2",62.5081615552131,-0.239154755502899,0.0840494821893019,0.00224601499381863,0.0165925511669009,"MARCHF2"
"MARCHF3",11.9965335957029,-0.595886575828269,0.212830443809425,0.00081572080332444,0.0071070522345047,"MARCHF3"
"MARCHF4",0.106827532840961,-0.0185025627515553,0.259927039489924,0.970442930052225,NA,"MARCHF4"
"MARCHF5",18.5271258276081,-0.0354861798418926,0.126683930963126,0.75139357154782,0.887613340872205,"MARCHF5"
"MARCHF6",129.203553094679,0.401052092347004,0.0524538339149499,7.27347890056713e-15,3.73500563461368e-13,"MARCHF6"
"MARCHF6-DT",1.59123634966826,-0.0691792321434854,0.23720780661642,0.545018961586472,0.767504315616679,"MARCHF6-DT"
"MARCHF7",26.2811965176465,0.135409338952061,0.106062806112168,0.159386297828216,0.383557577080487,"MARCHF7"
"MARCHF8",2.09027793238955,0.466327215606469,0.422180023924947,0.0209892284564358,0.0960849372034271,"MARCHF8"
"MARCHF9",5.33368786303923,0.0287404275851217,0.185226193099412,0.824954085207989,0.924777464395341,"MARCHF9"
"MARCKS",41.5697688947441,-0.225653835012071,0.121902563617174,0.0364137650003231,0.143387035201585,"MARCKS"
"MARCKSL1",3.86760553790883,-0.225912752838602,0.256861847466578,0.151723764374758,0.372383277331023,"MARCKSL1"
"MARCKSL1P2",0.0312235226521066,-0.00396342378854019,0.259742096987184,0.934177030156474,NA,"MARCKSL1P2"
"MARF1",2.65698840895838,-0.122029920252223,0.241977758585881,0.349774015720613,0.607217730340973,"MARF1"
"MARK1",4.82255752601588,-0.0267145130322939,0.190480099046621,0.86005770351919,0.939595863839434,"MARK1"
"MARK2",24.2619795696392,0.193105271713369,0.112563888422398,0.0553431352515086,0.193111452981803,"MARK2"
"MARK2P18",0.0272127560217352,0.0110504323806907,0.259350441024677,0.879001986071086,NA,"MARK2P18"
"MARK2P19",0.046912572921666,0.0103563895016486,0.259087921910794,0.846791254280957,NA,"MARK2P19"
"MARK3",10.5788172737824,0.119883692960657,0.154288255572573,0.314751491224116,0.571596458667451,"MARK3"
"MARK4",3.67736270483653,0.12307766541005,0.212317908750123,0.360148626003381,0.617070948195184,"MARK4"
"MARS1",21.5042254918204,0.625476425888229,0.112396672660064,3.09981039164561e-09,8.24497136094997e-08,"MARS1"
"MARS2",0.548581853128434,0.0142581511538469,0.246241825988567,0.866839987171252,0.942799423415726,"MARS2"
"MARVELD1",2.13061352581735,-0.125388815023996,0.247105549808632,0.335833107618384,0.592915566509526,"MARVELD1"
"MARVELD2",1.94203543025708,0.137366362450216,0.251634190631539,0.278663058439366,0.534541430898599,"MARVELD2"
"MARVELD3",0.334576677636972,0.0758897040972926,0.267190859322431,0.294230439552482,NA,"MARVELD3"
"MASP1",150.080220210384,-0.93503940639781,0.0783223026070929,7.0455263746792e-34,9.63475731737381e-32,"MASP1"
"MASP2",0.147848349756398,-0.00358045550825554,0.257642278589208,0.863388085727305,NA,"MASP2"
"MAST1",0.378316778117334,-0.0475965280774047,0.257431992845076,0.596362249499111,NA,"MAST1"
"MAST2",7.14709177300017,-0.0684428258241324,0.171723487028532,0.605927928403226,0.80711268049137,"MAST2"
"MAST3",2.63170672798219,0.277851479733271,0.296148634529154,0.0783643211930275,0.243450017606342,"MAST3"
"MAST3-AS1",0.0596545412996978,-0.0117218165259778,0.259838325460792,0.968530842108939,NA,"MAST3-AS1"
"MAST4",19.2204858716997,-0.216587653770301,0.133822166708259,0.0626786096843096,0.210026229911705,"MAST4"
"MAST4-AS1",0.837333710989363,0.209600986666818,0.347164006406717,0.0668227578486559,0.219274156623354,"MAST4-AS1"
"MAST4-IT1",0.0880472114550764,0.00990020809795048,0.258723935308844,0.816109916874666,NA,"MAST4-IT1"
"MASTL",3.37569874591559,-0.136098185969251,0.230677296059676,0.323721336425245,0.581155555588757,"MASTL"
"MAT1A",0.293093625943378,-0.0456072481575744,0.25911173298563,0.753470264701635,NA,"MAT1A"
"MAT2A",11.7871632500926,-0.14871679594822,0.156299498753463,0.243397885002477,0.493662548962786,"MAT2A"
"MAT2B",39.1416964568495,0.648971718023082,0.0871796781175271,1.37311786011231e-14,6.77458658747961e-13,"MAT2B"
"MATCAP1",4.0887560014972,-0.0836996193815265,0.203429858249224,0.530649033465791,0.757270359577259,"MATCAP1"
"MATCAP2",1.88695342901734,0.251774861316283,0.314596046083302,0.0923050773965663,0.271076138824977,"MATCAP2"
"MATK",0.023880509336725,0.00954135677624449,0.259364913535093,0.884953535471263,NA,"MATK"
"MATN1",0.0703560508544913,-0.0117891160263166,0.259755327949986,0.943412722529147,NA,"MATN1"
"MATN1-AS1",0.208567515162781,-0.0423864837049151,0.262319712526242,0.88033453535844,NA,"MATN1-AS1"
"MATN2",10.553517802713,-0.029441142999062,0.148536199224124,0.873493267270618,0.944181756639471,"MATN2"
"MATN3",0.014375154223567,-0.00220568539996404,0.259787146450781,0.947509152878896,NA,"MATN3"
"MATR3",0.276766706605615,-0.0163826479387846,0.253813998236805,0.967332883972314,NA,"MATR3"
"MAU2",10.1011971068008,0.371515820425133,0.173275377717062,0.00793100689320675,0.04591808454829,"MAU2"
"MAVS",45.1608450101304,0.128332420009775,0.0871950223226573,0.118104185406232,0.318054568238596,"MAVS"
"MAX",34.1438543005535,-0.0124617671799602,0.0957131833764384,0.871767840576,0.943783770956601,"MAX"
"MAZ",55.9639171448716,0.0204410533139776,0.0813069287191571,0.792200031123935,0.909709403534847,"MAZ"
"MB",406.933831104805,-0.201528270266535,0.0430419174562247,1.56005420706772e-06,2.71466694040373e-05,"MB"
"MB21D2",3.97867803989482,-0.26176033291978,0.262256972512472,0.111453593721661,0.30629044618004,"MB21D2"
"MBD1",12.3033630653458,0.0701068073514702,0.141777206435984,0.557814998226806,0.77639125190869,"MBD1"
"MBD2",5.6020180204017,0.161840509543917,0.19956836916,0.244000241634246,0.494303352475903,"MBD2"
"MBD3",7.60737043627305,-0.0383131237052296,0.167428399129212,0.766084589914514,0.895216412757258,"MBD3"
"MBD4",15.8654574438657,-0.0724754785585246,0.135023818811087,0.531232212996736,0.757766298734134,"MBD4"
"MBD5",1.76621994085907,-0.0396865127736308,0.228926964753074,0.724494265838382,0.872294855638749,"MBD5"
"MBD6",18.122049518274,0.438409801885514,0.129122166664504,0.000145744750096532,0.00164597369924997,"MBD6"
"MBIP",5.58281804565449,-0.17470571522179,0.21776850566475,0.233672221756955,0.482018400053165,"MBIP"
"MBL1P",0.0102129650809921,-0.00180810590567647,0.259806762930193,0.954681885190932,NA,"MBL1P"
"MBLAC1",0.466572347441216,0.0676275947544396,0.2599494149093,0.378325005824738,NA,"MBLAC1"
"MBLAC2",0.829811663726466,0.0322652480042769,0.244857713671303,0.715940577972843,0.868018364470777,"MBLAC2"
"MBNL1",33.3487477636636,0.226657141108874,0.11231756918239,0.0250801885922177,0.109484334725431,"MBNL1"
"MBNL1-AS1",3.24661730856763,-0.13719116163046,0.233226631391022,0.318303076382145,0.574791302420521,"MBNL1-AS1"
"MBNL2",3.24766587736181,0.128631203418371,0.221339549048855,0.337695791865776,0.594701953732268,"MBNL2"
"MBNL3",0.0323035154695693,0.0125995970254973,0.259425516737366,0.868563949891485,NA,"MBNL3"
"MBOAT1",8.28350000668427,0.378476559613247,0.19127541540037,0.0108822273884999,0.0586805385478024,"MBOAT1"
"MBOAT2",11.1564619677523,0.261436168370065,0.162191496800088,0.0449009412105273,0.166882936889112,"MBOAT2"
"MBOAT4",0.019255426549531,-0.00250693793515468,0.259780514494029,0.943972672865131,NA,"MBOAT4"
"MBOAT7",3.7967522396374,0.573288860914259,0.282216306045911,0.00375283119305233,0.0250670554613,"MBOAT7"
"MBP",0.186219683389659,-0.0175557594052773,0.257372415437532,0.99710406198369,NA,"MBP"
"MBTD1",1.02567358990904,-0.112776317162267,0.265866798963708,0.294778936016007,0.55117676400532,"MBTD1"
"MBTPS1",16.4827185868289,0.857734031523894,0.130923105563755,4.67794283037879e-12,1.78454822910369e-10,"MBTPS1"
"MBTPS1-DT",0.760977096631731,-0.122745299533377,0.283952215583394,0.170264919975763,0.399944540368758,"MBTPS1-DT"
"MBTPS2",6.84799524286438,0.177566911261825,0.187722669797643,0.194900174522869,0.432352603896569,"MBTPS2"
"MC1R",0.494345755338966,0.0519270117955274,0.254004799477385,0.509693089334729,0.743386129946699,"MC1R"
"MC4R",0.0264454190573926,-0.00305217856969575,0.259754309362895,0.934970074691888,NA,"MC4R"
"MC5R",0.0299487370465591,0.0128227960186129,0.259517842790655,0.873716900848875,NA,"MC5R"
"MCAM",11.0431738548615,-0.868685254452182,0.22865021000871,1.82202839951511e-05,0.000260487946526131,"MCAM"
"MCAT",7.4195930996525,-0.0760704407280299,0.173469451428122,0.570173133238386,0.785001990509097,"MCAT"
"MCC",14.4984884387255,-0.0762871241595721,0.134728290218216,0.510158295310333,0.743455730637534,"MCC"
"MCCC1",9.57563973463234,-0.105878548494684,0.166508036228519,0.41712768792877,0.669714579100543,"MCCC1"
"MCCC1-AS1",0.0643455981812521,0.0147238117772882,0.259245765644184,0.810633543816431,NA,"MCCC1-AS1"
"MCCC2",9.23926014841314,-0.113844802053382,0.16880422003633,0.393449270700979,0.647819038697686,"MCCC2"
"MCCD1",0.0210127137269786,-0.00353368130685141,0.259786395440774,0.949198064373428,NA,"MCCD1"
"MCEE",10.083477470214,0.0521605732556266,0.150084668714791,0.660374426912309,0.838446933594083,"MCEE"
"MCEMP1",0.586047792501517,-0.148912612768529,0.302668093721684,0.104011769450069,0.291678397514491,"MCEMP1"
"MCF2",0.0436318991671521,-0.00712346129405405,0.259736623714779,0.940527711431795,NA,"MCF2"
"MCF2L",0.465651720960997,0.120545989890292,0.28591141330853,0.145231024133831,NA,"MCF2L"
"MCF2L-AS1",7.51217520943847,-0.0719217280241915,0.169892191875248,0.549250861521449,0.770875177242453,"MCF2L-AS1"
"MCF2L2",0.0949742377734181,-0.0187820320910277,0.260038258274615,0.9860910398948,NA,"MCF2L2"
"MCFD2",42.6897639748613,0.233084367207053,0.0920417842310383,0.00649282538610256,0.0393668608108705,"MCFD2"
"MCHR1",0.0734483680164959,0.021493097599383,0.25937854947037,0.752730742941091,NA,"MCHR1"
"MCIDAS",0.0110748481505481,-0.00184359368933246,0.259808100646225,0.954681885190932,NA,"MCIDAS"
"MCL1",15.6003262718663,-0.415722888853434,0.161263253918859,0.00275965554704749,0.0194723647994416,"MCL1"
"MCM10",2.45747718973355,-0.316593657476374,0.36787476361617,0.0782718789798374,0.243448123064173,"MCM10"
"MCM2",7.12992009709829,0.0480937144627196,0.171398549870333,0.71043989134801,0.866013588035486,"MCM2"
"MCM3",20.6310461930333,-0.179828453774195,0.127415439765762,0.111566072316147,0.306398767913,"MCM3"
"MCM3AP",2.51802963775003,0.0649289539413064,0.217771344926532,0.580686925081819,0.792045564457412,"MCM3AP"
"MCM3AP-AS1",1.8002141693809,0.387089941274439,0.453287444864879,0.0282618897749636,0.119396519563068,"MCM3AP-AS1"
"MCM4",23.2916318973773,-0.0689565486487578,0.115401340428604,0.519357783485159,0.749509701372285,"MCM4"
"MCM5",8.07821999499634,-0.125330061460469,0.175572003085856,0.351416499335326,0.608792568714128,"MCM5"
"MCM6",8.73229324249828,-0.284421288881672,0.202951691902992,0.0633182425976906,0.211413696953701,"MCM6"
"MCM7",15.4080763914517,0.541760841704553,0.137237646088601,1.12936021194211e-05,0.000170569997916491,"MCM7"
"MCM8",5.21012498136703,-0.0620531173337098,0.190594411919676,0.641307780236751,0.827602131824655,"MCM8"
"MCM8-AS1",0.0363779522419316,-0.00491941521735217,0.259768874630571,0.945930395437616,NA,"MCM8-AS1"
"MCM9",2.19657410671812,-0.113591151921779,0.23994683098203,0.374845619707525,0.630051134474332,"MCM9"
"MCMBP",3.76378272505687,-0.00490325014109855,0.196772305826484,0.969504074207671,0.988430028938287,"MCMBP"
"MCMDC2",0.479751895951735,-0.0849154456604002,0.2702711762611,0.374785247897235,NA,"MCMDC2"
"MCOLN1",0.535826361932572,0.0849945922453772,0.267796013997164,0.271434233028159,0.527562812564077,"MCOLN1"
"MCOLN2",0.0470436074286361,0.0202647367782887,0.260021682364043,0.831891340540648,NA,"MCOLN2"
"MCOLN3",1.8634174584534,0.958783690927833,0.396737841237622,0.000641399073258433,0.0058427750077088,"MCOLN3"
"MCPH1",4.25065944931263,0.665457922517835,0.255365150332836,0.000813014466557745,0.0070883818459896,"MCPH1"
"MCPH1-AS1",0.355571854043332,-0.00889263144116585,0.251040606158464,0.973581845721096,NA,"MCPH1-AS1"
"MCPH1-DT",1.38470813129966,-0.0989282839416122,0.253841475436864,0.372732512969469,0.628475083100968,"MCPH1-DT"
"MCRIP1",58.7775092412437,0.107139777134184,0.0741940333056171,0.136067338006202,0.348180458586864,"MCRIP1"
"MCRIP2",41.586759614379,-0.424997929613648,0.104800116733449,1.34275800454342e-05,0.000198978073676806,"MCRIP2"
"MCRS1",21.5177801432694,-0.129868979405587,0.121356231104865,0.240540549476909,0.489419374468991,"MCRS1"
"MCTP1",0.423289897910574,-0.063411430924085,0.262693874695675,0.588383624385005,NA,"MCTP1"
"MCTP2",0.0258469424069368,-0.0036426635704194,0.259774592302389,0.941149967583243,NA,"MCTP2"
"MCTS1",23.4253807239768,-0.112822288422307,0.114895956698762,0.277117025957256,0.532793250500782,"MCTS1"
"MCU",2.45381675095129,0.163523157017416,0.253555478675322,0.222270570836723,0.467883942707321,"MCU"
"MCUB",0.956243127341037,0.0438745425072922,0.243329994655367,0.642138537718233,0.828164525169973,"MCUB"
"MCUR1",23.8343327181284,-0.354820210481979,0.133171489942321,0.00249905010940665,0.018058902599911,"MCUR1"
"MCUR1P1",0.0559120192663251,-0.0089137274411346,0.259761959107897,0.943891343042278,NA,"MCUR1P1"
"MDC1",1.54424286442734,-0.366548698934835,0.522478999733193,0.0517637756061134,0.184382803199466,"MDC1"
"MDFI",1.067430324342,-0.307012523944737,0.479803168290909,0.0327643043752009,0.132627964396526,"MDFI"
"MDFIC",4.83670231114166,-0.026119482457916,0.189436960732518,0.838504556752675,0.930985568945836,"MDFIC"
"MDGA1",0.215101478672913,-0.0214342432901161,0.25755277205649,0.950592157670648,NA,"MDGA1"
"MDGA2",0.183380808374634,-0.0158970238951008,0.25720959995849,0.958015312411639,NA,"MDGA2"
"MDH1",412.70820695681,-0.771546623455539,0.0456191361439253,2.97771601228922e-65,7.97077556395973e-63,"MDH1"
"MDH1B",0.546905720470526,-0.0101391512024654,0.246531310467942,0.910456614704919,0.960173408409503,"MDH1B"
"MDH2",111.862448270192,-0.123816108681468,0.0576458575175515,0.0276291659872817,0.117353996382846,"MDH2"
"MDK",90.0114398053233,-0.0790243139726007,0.0768564160597277,0.270607195319826,0.526524764045582,"MDK"
"MDM1",2.93370388761374,0.144980259550075,0.232795398516306,0.288098381728026,0.543739235001545,"MDM1"
"MDM2",49.6270030083221,0.120244961604312,0.0816486549530691,0.122542218406575,0.32518533005128,"MDM2"
"MDM4",56.2501255036945,0.0399281173355526,0.0800748757514853,0.598968386134715,0.804142702588929,"MDM4"
"MDN1",1.83413169769988,-0.0291832682050172,0.227219387921396,0.802728387157663,0.914939357367302,"MDN1"
"MDN1-AS1",0.0431061938044488,-0.00667913361943731,0.259759026996544,0.944208724532035,NA,"MDN1-AS1"
"ME1",16.2703382791263,0.345816107551279,0.140042700407374,0.00416991751045959,0.0273095951062426,"ME1"
"ME2",9.4356246155722,0.162497959188447,0.165423748481758,0.209532548802137,0.450984229827554,"ME2"
"ME3",1.23394614113667,-0.121709029873677,0.265587889888929,0.285227816902582,0.541244519525096,"ME3"
"MEA1",56.4384006025214,-0.000110466719376673,0.0775235458277019,0.996163173364755,0.999013301950524,"MEA1"
"MEAF6",21.4538696866287,0.416185305299324,0.117610837677534,7.72572015074811e-05,0.000943662963267593,"MEAF6"
"MEAK7",3.64438581223694,-0.124840809195326,0.221367777984696,0.364294963780373,0.619685632682649,"MEAK7"
"MECOM",0.260388527685161,-0.0319612203203647,0.258089341164023,0.846010354906698,NA,"MECOM"
"MECP2",11.2813116243959,0.236749204148532,0.155435871737232,0.0616877710871386,0.207717766402034,"MECP2"
"MECR",9.76776923135772,-0.21777491916373,0.178533586970872,0.120319346096357,0.321661218282675,"MECR"
"MED1",6.66873004326982,-0.0222208135995826,0.173021854093529,0.867860457565964,0.943111826257182,"MED1"
"MED10",19.0952216885339,0.137321244890902,0.126476874479344,0.207976323647384,0.449100294975178,"MED10"
"MED11",9.97891682539819,-0.0434240513078053,0.163651584217782,0.740082173280881,0.880849341092417,"MED11"
"MED12",1.74837022296151,0.0907773337059267,0.241251425795938,0.435363750497704,0.686465891090564,"MED12"
"MED12L",3.26608395469252,-0.364039896709448,0.341889399152531,0.0575764218443805,0.198185762852025,"MED12L"
"MED13",6.42451157140757,-0.107996322751825,0.188371682116773,0.423340345635524,0.674439013351972,"MED13"
"MED13L",6.45664766875208,0.509542734988122,0.227036755158181,0.00324469867106534,0.0222460784635821,"MED13L"
"MED14",4.05373292167668,0.134761562520405,0.211903750125179,0.306975689011339,0.563557732883651,"MED14"
"MED14OS",1.03665202912662,0.0580832928229354,0.243458109027167,0.564211176240813,0.78038047584495,"MED14OS"
"MED15",11.0612562132393,0.280681612988449,0.166383132464857,0.0353295396955957,0.140525115052257,"MED15"
"MED15P9",0.0504689305758824,0.0256097250602662,0.260162792946912,0.767331671434189,NA,"MED15P9"
"MED16",6.23352542502421,-0.13751385395992,0.191459395725312,0.323156942125433,0.580473656322112,"MED16"
"MED17",1.47822358382034,0.13955910982441,0.270832743123622,0.222251162339769,0.467883942707321,"MED17"
"MED18",5.3396342984277,0.186622827359818,0.203235452843305,0.184723992119655,0.418545103225035,"MED18"
"MED19",24.8574195033202,0.043939352962802,0.113966002080715,0.665878843735465,0.841517697112539,"MED19"
"MED20",5.4044730463101,0.0143799521468955,0.18310304182644,0.911804437641762,0.9605501280353,"MED20"
"MED21",24.4800679671608,0.0551858013128992,0.112106649324644,0.583718985462431,0.793577756224642,"MED21"
"MED22",10.2495943116904,0.0547363684917805,0.150759312797012,0.654817539850089,0.83472438247227,"MED22"
"MED23",2.20944434651927,-0.0671030166404149,0.230594982898487,0.588894459096426,0.79779288347816,"MED23"
"MED24",4.67930396965701,-0.0393715068286135,0.190595255958509,0.777291455672929,0.901040730575225,"MED24"
"MED25",10.8209135094631,0.414661057593119,0.168470657835288,0.00291048289233469,0.0203426584824793,"MED25"
"MED26",0.759253080564998,-0.0754141075814793,0.259034391018836,0.371878995693397,0.627689462834573,"MED26"
"MED27",12.4431938261871,0.0132894912519833,0.138905288954467,0.909901032321221,0.960173408409503,"MED27"
"MED28",19.4435267958721,0.240182459345074,0.128199624718151,0.0314066380747001,0.128999922865761,"MED28"
"MED28-DT",0.198207065451999,0.13822351377571,0.309701914909488,0.152267428008611,NA,"MED28-DT"
"MED29",30.1142839542931,0.216427817509933,0.0993208203412306,0.0175856689993263,0.0842342148903565,"MED29"
"MED30",3.25762818120969,0.0738069434299654,0.208006159189217,0.569060499290322,0.784414390442812,"MED30"
"MED31",9.43738294101477,0.0381619006489238,0.160885859547411,0.731578411389767,0.87640335114213,"MED31"
"MED4",52.2205780912106,0.127423777728963,0.085106930200789,0.111642004302623,0.306540387632323,"MED4"
"MED4-AS1",0.602405932987325,-0.0162889078031363,0.247208159650969,0.84978725042247,0.935045655435368,"MED4-AS1"
"MED6",7.24020372634581,0.0106409873798032,0.166272964324462,0.908108002961971,0.959672976502693,"MED6"
"MED7",8.04377120130355,-0.00144560000805796,0.162697310941736,0.992339726531613,0.997333927104507,"MED7"
"MED8",12.6063110746709,-0.0942181057394442,0.147094844670517,0.439335159759822,0.688928785359382,"MED8"
"MED8-AS1",0.0638894318498719,-0.0108500958886144,0.259761336444997,0.946913435815716,NA,"MED8-AS1"
"MED9",4.14386736394194,0.00968798047872498,0.192010527625645,0.954323134236568,0.980349420415633,"MED9"
"MEDAG",0.101854555879765,-0.0205953734451032,0.260354648962984,0.931974153007719,NA,"MEDAG"
"MEF2A",358.688882001766,0.0335015181076055,0.0393383256393804,0.389558342782595,0.644618375713248,"MEF2A"
"MEF2C",8.19793550795865,-0.0693844962747507,0.173235768027552,0.60816601994858,0.808668735448654,"MEF2C"
"MEF2C-AS1",0.115836320517132,0.00590512028818534,0.25819891126185,0.829820581601011,NA,"MEF2C-AS1"
"MEF2C-AS2",0.0369018858081929,-0.00574989947834239,0.259770486718611,0.949163838885213,NA,"MEF2C-AS2"
"MEF2D",7.69336914017807,0.164013997888395,0.184844595368204,0.225328062009482,0.471924812409072,"MEF2D"
"MEGF10",0.0168877594971287,-0.00234854738357455,0.25978330289121,0.945569960031158,NA,"MEGF10"
"MEGF6",0.741920010241316,0.0660290709765013,0.253326396544341,0.449994979773664,0.697733649431363,"MEGF6"
"MEGF8",9.4625412064306,-0.187767507688489,0.175992342780032,0.174265956495888,0.404882732903928,"MEGF8"
"MEGF9",5.08782169657796,0.249510518261988,0.246067101368664,0.106061417290229,0.295662868550307,"MEGF9"
"MEI1",0.0760928462968642,-0.0146977717626895,0.259911801891253,0.976131779355651,NA,"MEI1"
"MEIG1",0.252761662311825,0.000765989834354881,0.254162011531082,0.8153479291021,NA,"MEIG1"
"MEIOB",0.116816506061477,-0.0247327493010635,0.26052917425398,0.96789534297182,NA,"MEIOB"
"MEIOC",9.74653260161722,0.0903048187781327,0.157186491920758,0.488387925506346,0.72792423774379,"MEIOC"
"MEIOSIN",0.0181649505181614,-0.00164663423802017,0.259774871505611,0.939654583036316,NA,"MEIOSIN"
"MEIS1",21.3539330462718,0.47872244801776,0.121067655685488,1.85311696376049e-05,0.000264631833383322,"MEIS1"
"MEIS1-AS2",0.909374602327432,0.0711666370600594,0.251111483343331,0.451530069600435,0.698787997917093,"MEIS1-AS2"
"MEIS2",33.9589579179819,0.0629603262912322,0.102209194744656,0.500035855497963,0.736386643804269,"MEIS2"
"MEIS3",0.483402256815197,-0.0331675946084339,0.253572341666575,0.794741418730463,NA,"MEIS3"
"MEIS3P1",0.0123981546289724,-0.00193388970337546,0.259808174268766,0.953955523550048,NA,"MEIS3P1"
"MELK",2.70877755191409,-0.867173227595239,0.567569353878478,0.0112587267489397,0.0602492731724419,"MELK"
"MELTF",1.68957652018689,-0.150776084088263,0.266058888735251,0.249653143680334,0.501800850866126,"MELTF"
"MELTF-AS1",0.811203840519748,0.0292884303323326,0.242137819667714,0.750028148573672,0.886685222439896,"MELTF-AS1"
"MEMO1",1.71685306747945,-0.0984187115995703,0.242953194215347,0.409491881290942,0.662102218033845,"MEMO1"
"MEN1",1.85129308956137,0.221190217579219,0.29851528069188,0.114491804587843,0.312115707724821,"MEN1"
"MEPCE",1.460054135608,0.187807765975113,0.294799037300871,0.141001877279085,0.355642465526897,"MEPCE"
"MERTK",0.374735949856544,0.0182440859191466,0.252132971665014,0.721810059723565,NA,"MERTK"
"MESD",16.7796951085896,-0.200700071149383,0.1432631552999,0.0990600773871298,0.28319199141035,"MESD"
"MESP1",0.670427257298204,-0.163200415782581,0.313233032953691,0.0876183932603398,0.26196083829023,"MESP1"
"MESP2",0.00989389770459825,-0.00179266326395688,0.259806209933197,0.954681885190932,NA,"MESP2"
"MEST",8.7754834922356,-0.074467286304328,0.208555371309532,0.557068499005002,0.776304694947045,"MEST"
"MESTIT1",0.0288553483053952,0.0120079453242248,0.259474431988281,0.874624039909071,NA,"MESTIT1"
"MET",0.306216173878337,-0.0175359943247211,0.253147946842719,0.962705010652962,NA,"MET"
"METAP1",12.413395642476,-0.145562396799806,0.153417792071272,0.254833917354042,0.507545647178757,"METAP1"
"METAP1D",0.538450786770881,0.0424492225640217,0.25212752051211,0.584122669073585,0.793667883624998,"METAP1D"
"METAP2",36.0884627908353,0.0890883858068499,0.0931531760272847,0.30399483933967,0.561255612021518,"METAP2"
"METRN",7.12796622445477,0.00325138800326635,0.165812737033902,0.959892029686346,0.983260187712418,"METRN"
"METRNL",1.13408865814847,0.0346918853741357,0.234535331715934,0.747388573806165,0.88534774652327,"METRNL"
"METTL1",1.93129560966788,-0.255847360507695,0.350147145707253,0.101583608944659,0.287454652301564,"METTL1"
"METTL13",2.9588132556681,-0.0164937217146146,0.211459307954991,0.89749355062257,0.955680606041689,"METTL13"
"METTL14",8.33988626398517,0.0010559720097754,0.162147945621628,0.993394450216208,0.997832992705976,"METTL14"
"METTL14-DT",0.146754364330256,0.00163051384335768,0.257583092862156,0.803679314383771,NA,"METTL14-DT"
